,Headline,Sentiment
1370,High cadmium levels found in crayfish scallops packed with no brand name; products being recalled - The Straits Times,0.0
1371,HKUMed researchers discover more efficient CRISPR-Cas9 variants for gene therapy applications - News-Medical.Net,0.0
1372,S’pore-based Three Arrows Capital fails to pay debts – now under liquidation due to insolvency - Vulcan Post,-0.583333333
1373,9 Bars In Singapore With Hidden Doors & Entrances To Feel Like A CIA Secret Agent - TheSmartLocal,0.1
1374,Liverpool star with Joël Matip trait may have just caught Jürgen Klopp's eye with special moment - Liverpool.com,0.0
1375,In Singapore man arrested after slashing incident near coffee shop along Jalan Bukit Merah - Malay Mail,-0.285714286
1376,Sources - Atlanta Hawks acquire guard Dejounte Murray from San Antonio Spurs for three first-round picks Danilo Gallinari - ESPN,0.0
1377,Woman pushing baby in a stroller shot dead on Manhattan's Upper East Side. Authorities believe she knew the shooter official says - CNN,-0.111111111
1378,Supreme Court says EPA does not have authority to set climate standards for power plants - CNBC,0.076923077
1379,'Everything was going fine between us' Putin says of NATO expansion; Russian forces withdraw from Snake Island - CNBC,-0.285714286
1380,Dejounte Murray trade grades: Hawks get 'A' for giving Trae Young an All-Star teammate; Spurs' mark incomplete - CBS Sports,-0.066666667
1381,James Harden contract: 76ers star declines $47.3M option for 2022-23 reportedly will sign new deal with team - CBS Sports,0.0
1382,Biden calls for dropping filibuster rules to put abortion rights into law - CNN,0.0
1383,'The worst version' of COVID is spreading. Can we update our vaccines in time? - Yahoo News,-0.333333333
1384,Cuphead: The Delicious Last Course Review - IGN,0.5
1385,Supreme court decisions: court deals blow on climate but Biden wins immigration case – live - The Guardian US,0.928571429
1386,Republican push to recruit election deniers as poll workers causes alarm - The Guardian US,-0.181818182
1387,Ice Age Wolf DNA Reveals Dogs Trace Ancestry to Two Separate Populations of Ancient Wolves - SciTechDaily,0.0
1388,Fed's preferred inflation measure rose 4.7% in May around multi-decade highs - CNBC,0.1
1389,NBA free agency 2022 preview and predictions: Top 25 players available - New York Post ,0.272727273
1390,Russia abandons Snake Island in strategic victory for Ukraine - Reuters.com,0.125
1391,Ketanji Brown Jackson to officially become Supreme Court justice Thursday as Breyer officially retires - CBS News,0.428571429
1392,Arrest warrant for Emmett Till's accuser Carolyn Bryant Donham found nearly 70 years later in court basement - CBS News,-0.25
1393,Travis Barker's daughter Alabama posts new photo with dad amid hospitalization - Page Six,-0.166666667
1394,Report: Prince Charles 'emotional' to meet Harry's daughter Lilibet - Insider,-0.222222222
1395,Here's the best times to hit the roads to beat Fourth of July weekend traffic - WCVB Boston,0.166666667
1396,IMF-Sri Lanka bailout talks end without a deal - CNBC,-0.25
1397,Night In The Woods Featured In Amazing Pride Demonstration - Kotaku Australia,0.375
1398,Nick Kyrgios brag puts Wimbledon crowd in stitches after breathtaking second-round win - Wide World of Sports,0.615384615
1399,Defence engineers flying to Pacific to repair defective Australian-built Guardian class patrol boats - ABC News,-0.230769231
1400,Combining Machine Learning and Electrical Impedance Tomography - AZoNano,-0.285714286
1401,Cameron Green steadies Australia as tourists build handy lead over Sri Lanka after morning of drama - ABC News,0.142857143
1402,Sea Eagles overcome five minutes of madness to beat Storm - NRL.COM,-0.444444444
1403,China says chances of a reset with Australia are fading - The Australian Financial Review,0.222222222
1404,The Loop: A COVID vaccine review Commonwealth Bank hikes fixed rates and man gets too close to bison - ABC News,0.0
1405,‘I’m Penny Wong and I was born here’: Australia’s new soft power in Asia - Sydney Morning Herald,0.166666667
1406,Queensland premier responds to allegations of bullying within government calling integrity review a vital 'health check' - 9News,0.071428571
1407,MUHC designated first provincial establishment for islet cell transplantsfor patients with type 1 diabetes - McGill University Health Centre,0.0
1408,Watch NASA roll huge Artemis 1 moon rocket off the pad tonight - Space.com,0.090909091
1409,Maple Leafs open to trading rights to pending UFA Ilya Mikheyev - Sportsnet.ca,0.2
1410,As Monkeypox Spreads Here's Who Should Get A Vaccine—And How - Forbes,0.0
1411,Astronauts suffer increased bone loss on return to Earth: Calgary study - Global News,-0.363636364
1412,Scientists Say New James Webb Images Are So Powerful That It Was Emotional Just Looking at Them - Futurism,0.166666667
1413,1Password now remembers if you used Sign in with Apple because you won't - iMore,0.25
1414,Solider protesting COVID-19 mandates marches through Ottawa | CTV News - CTV News Ottawa,0.0
1415,U.S. Supreme Court limits ability to curb power plant emissions in a blow to climate change fight - CBC News,0.466666667
1416,Blue Jays vs. Rays series preview: Brace yourselves for what's next - Sportsnet.ca,0.0
1417,Supreme Court upholds expansions to Canada’s rape shield laws - Global News,0.0
1418,Raptors hoping to bolster depth in free agency - TSN,0.428571429
1419,Canada to require nutrition warnings on front of some foods - CTV News,-0.25
1420,​Canada's economy shrank in May StatsCan warns - BNN,-0.285714286
1421,Air Canada flight cuts unfortunate but understandable says Charlottetown Airport CEO - CBC.ca,-0.090909091
1422,FIRST READING: The Lucki affair just keeps getting worse - National Post,0.0
1423,'I want a home back again': One year after fire Lytton B.C. residents mourn slow recovery - CBC.ca,-0.142857143
1424,Futures tumble on last day of a torrid first-half on growth fears - Reuters.com,0.0
1425,Teenager who murdered Logan Mwangi five days after moving in named as Craig Mulligan - The Telegraph,-0.181818182
1426,Beijing hits out at Nato strategy for 'malicious attack' on China - The Guardian,-0.125
1427,Extreme hoarder who left immobile sister to die on bedroom floor jailed - The Independent,-0.6
1428,Birmingham gas explosion: Leaking gas pipe identified - BBC,-0.125
1429,Lewis Hamilton says 'older voices' shouldn't be given a platform following Nelson Piquet's comments - Sky News,0.0
1430,Seth Meyers on January 6 testimony: 'Even Fox News seemed dazed by how devastating it was' - The Guardian,-0.181818182
1431,Germany to bail out UK power station owner as Putin squeezes gas supplies - live updates - The Telegraph,0.307692308
1432,Sony was planning to reveal God of War Ragnarök special editions today it's claimed | VGC - Video Games Chronicle,-0.071428571
1433,Cartel suspect wanted over kidnapping and burning man alive in gangland slaying - Liverpool Echo,-0.090909091
1434,'I'm a little surprised': Nato summit venue in Madrid serves 'Russian salad' - The Guardian,0.0
1435,Switzerland Women vs England Women LIVE! The Lionesses play their final Euro 2022 warm-up game in Zurich - Sky Sports,0.266666667
1436,Transfer news LIVE: Man Utd plan De Jong unveiling Spurs medical latest Raphinha meeting - Express,0.133333333
1437,Katie Boulter breaks new ground at Wimbledon to oust 2021 finalist Pliskova - The Guardian,0.0
1438,Lily Allen speaks out about her abortion saying women do not need 'exceptional' reasons to 'justify' decision - Sky News,-0.285714286
1439,BT staff vote for first national strike in 35 years - The Guardian,-0.125
1440,Samsung's gaming TV hub launches with Xbox Stadia and GeForce Now streaming - The Verge,0.1
1441,US Supreme Court curbs EPA's power to regulate greenhouse gas emissions - Financial Times,0.666666667
1442,What about Margaret Thatcher? Putin rejects Boris Johnson's claim a woman wouldn't have invaded Ukraine - The Independent,-0.083333333
1443,Osun Decides: Oyetola’s re-election ordained by God — APC elders The Nation Newspaper - The Nation Newspaper ,0.083333333
1444,Moses Simon Akinwunmi nominated for CAF Awards - Premium Times,0.375
1445,Shell Pauses Nigeria Asset Sale Pending Outcome of Court Case - Bloomberg,0.2
1446,The Synology DS1522+ is a New Compact Desktop 5-Bay NAS - PetaPixel,0.0
1447,Timeline of events as Funke Akindele JJC Skillz part ways - Vanguard,0.0
1448,UK's investment institution announces $20 million financing in Nigerian firm Moove - Premium Times,0.0
1449,UK court adjourns Ekweremadu’s trial wife absent - Punch Newspapers,0.0
1450,2023: Why PDP must appease Wike Ortom – Atiku’s ally - Daily Post Nigeria,0.4
1451,INEC: Kano witnesses upsurge as PVC registration continues - Vanguard,0.25
1452,Idris Elba Is In Negotiations For US$1.2 Billion Bid For Channel 4 - Guardian Nigeria,0.222222222
1453,Lost in space: Astronauts struggle to regain bone density - Legit.ng,-0.625
1454,The best chrome extensions to increase productivity - TechCabal,0.666666667
1455,A pair of orcas are targeting great white sharks off South Africa's coast - CNN,0.272727273
1456,Buhari’s ex-aide confession: Peter Obi a movement to beat in Kano Katsina - P.M. News,-0.090909091
1457,Government announces clinical research boost to benefit patients - Brain Tumour Research,0.3
1458,Romelu Lukaku Angers Chelsea Fans After First Inter Milan Interview - SPORTbible,0.0
1459,Woman left distraught after stalker edited her face into porn video put it online - Stuff,0.0
1460,Doctors and nurses fear Health New Zealand will 'preserve the status quo' - Stuff,-0.181818182
1461,Taranaki teen jailed for 'serious and targeted' assault on off-duty police officer - New Zealand Herald,-0.333333333
1462,Mistake-prone engineer accused of causing $19 million in losses wasn't insured - Stuff,-0.555555556
1463,R. Kelly sentenced to 30 years in sex trafficking case - 1News,-0.25
1464,EU and New Zealand secure free trade agreement - Stuff,0.5
1465,Record-breaking Tonga volcano generated the fastest atmospheric waves ever seen - Livescience.com,0.2
1466,Debutant Fainga'anuku to start as All Blacks named for Ireland - 1News,0.0
1467,Murdered Malachi Subecz's family want Oranga Tamariki reivew to address failings - RNZ,-0.272727273
1468,2022 Free Agency: Options and qualifying offers - NBA.com,0.166666667
1469,Enhypen assemble in 'Future Perfect (Pass the Mic)' music video teaser - UPI News,0.181818182
1470,Credit growth to industry accelerates to 8.7% in May shows RBI data - Business Standard,0.2
1471,DAR flagged over P948 million unliquidated fund transfer - Philstar.com,0.0
1472,Marcos government to continue foreign borrowing program - Philstar.com,0.0
1473,Marcos message resonates with business sector – Concepcion - The Manila Times,0.0
1474,WHO wants vaccine efficacy data in monkeypox fight - The Manila Times,-0.125
1475,THE VLF ONLINE PLAYWRIGHT'S FAIR - BusinessMirror,0.4
1476,World War Armies: The WWII-themed strategy game is now available on Android and iOS - GamingonPhone,-0.2
1477,South Korea's Yoon warns at NATO summit of threat to 'universal values' - Rappler,-0.4
1478,Netizens react to Hizon's Inauguration Day closure post - ANCX,0.0
1479,PSEi slips on Fed rate hike global growth concerns; peso firm - pna.gov.ph,-0.090909091
1480,2022 Mercedes-Benz GLA 200 AMG Line: Specs Features Price - Top Gear Philippines,0.2
1481,Grimlight a fantasy gacha-RPG will release globally on July 7 - GamingonPhone,0.0
1482,LPA over Philippine Sea now Tropical Depression Domeng - Rappler,-0.285714286
1483,We are creatures of tropical jungles as much as the savannah - Aeon,0.0
1484,Ice-cold Gilas Pilipinas absorbs 46-point rout from New Zealand - Rappler,0.111111111
1485,'Parallel Reality' at the airport: High-tech screen uses facial recognition to personalize flight info - GeekWire,0.333333333
1486,Raise Your Twitch Stream Game With The Logitech StreamCam & Blue Yeti Microphone - Geek Culture,0.0
1487,AIA S'pore to hire more than 500 financial advisers under scheme that offers full-time benefits - The Straits Times,0.272727273
1488,MAS Reprimands Three Arrows Capital for Providing False Information and Exceeding Assets Under Management Threshold - Monetary Authority of Singapore,-0.066666667
1489,Man Utd ‘lose battle’ for £75m De Jong partner as Ten Hag puts faith in ‘pivotal’ player - Yahoo Singapore News,-0.117647059
1490,Enhanced Vehicular Emissions Scheme to be extended until 2025 - CNA,0.142857143
1491,Rare FSG transfer mistake has weakened Liverpool hand as Julian Ward must prove his credentials - Liverpool.com,-0.333333333
1492,S'pore electricity tariffs to rise by about 8% for Q3 amid global oil gas crunch - The Straits Times,0.083333333
1493,Florida judge blocks new law that would ban abortions after 15 weeks - The Washington Post,-0.4
1494,Supreme Court limits EPA's authority to regulate power plants' greenhouse gas emissions - CBS News,0.461538462
1495,Live updates: Ketanji Brown Jackson sworn in as Supreme Court Justice as court issues final opinions - CNN,0.571428571
1496,USC UCLA looking to leave Pac-12 for Big Ten in 2024 though deal not yet finalized - CBS Sports,0.0
1497,Russia abandons Snake Island in victory for Ukraine - Reuters.com,0.142857143
1498,Supreme Court Rules Biden Can End Trump-Era 'Remain in Mexico' Policy - The Wall Street Journal,0.333333333
1499,Housing shortage starts easing as listings surge in June - CNBC,0.0
1500,Suspect in Murder of Off-Road Cyclist Is Arrested in Costa Rica - The New York Times,-0.5
1501,2022 NBA Free Agency Primer - hoopsrumors.com,0.2
1502,A woman pushing a baby in a stroller was shot dead on Manhattan's Upper East Side. Authorities believe she knew her attacker official says - CNN,-0.166666667
1503,Biden calls for dropping filibuster rules to pass abortion rights into law - CNN,0.0
1504,Halsey responds to fans who left show in Phoenix over speech supporting abortion - CNN,0.4
1505,Bruce Willis’ Team Addresses Accusations Randall Emmett Knew About Health Issues Mistreated Him - Us Weekly,0.0
1506,WHO warns 'sustained transmission' of monkeypox risks vulnerable groups - Fox News,-0.444444444
1507,Stocks Fall on Final Trading Day of Grueling Quarter - The Wall Street Journal,-0.1
1508,U.S. consumer spending underlying inflation slow in May - Reuters,0.25
1509,Supreme Court to Hear Case on State Legislatures’ Power Over Elections - The New York Times,0.545454545
1510,Pandas evolved their most perplexing feature at least 6 million years ago - CNN,-0.222222222
1511,Trae Young loving the Dejounte Murray trade: 'S--t just got real' - New York Post ,0.166666667
1512,Tonga Volcano Blasted Out Pressure Waves 'Very Close to The Theoretical Limit' - ScienceAlert,-0.333333333
1513,‘Wild’ airport queues outrage travellers - news.com.au,-0.5
1514,Taylor Swift secretly engaged months ago - news.com.au,0.428571429
1515,Channel Seven star QUITS live on air: Sunrise's Nelson Aspen resigns after almost 20 years - Daily Mail,0.071428571
1516,Effectiveness of BNT162b2 vaccine against SARS-CoV-2 infection and severe COVID-19 in children aged 5–11 years in Italy: a retrospective analysis of January–April 2022 - The Lancet,-0.125
1517,Someone Reportedly Bought Up $40k Of Stock To Ask Nintendo About F-Zero - Kotaku,0.0
1518,Varroa mite outbreak threatens Tocal Agricultural Institute's queen bee genetics program - ABC News,-0.307692308
1519,Star throws shade at new Buzz movie - news.com.au,0.0
1520,BOM forecasts heavy rain for parts of NSW SES urges residents to prepare - ABC News,0.083333333
1521,Nick Kyrgios withdraws from doubles pact with Thanasi Kokkinakis to focus on solo Wimbledon glory - ABC News,0.076923077
1522,Kevin Durant requests trade from Brooklyn Nets in NBA bombshell - The Guardian,0.0
1523,Alex De Minaur into third round at Wimbledon with win over English young gun Jack Draper - Wide World of Sports,0.2
1524,AEMO's plan to fix the broken energy system seems so simple but it's likely to be anything but - ABC News,0.076923077
1525,Russia abandons Snake Island in strategic victory for Kyiv hopes for Ukrainian grain exports to resume - ABC News,0.214285714
1526,Halo Infinite Co-Op Testing Starts July 11 Also Adds Mission Replay - Kotaku Australia,0.0
1527,New ad urges us to 'take on winter' by getting COVID and flu vaccines. But it misses some key things - The Conversation,-0.153846154
1528,ASX eyes rise despite Wall Street losses to close worst first-half since 1970; Bitcoin tumbles - Sydney Morning Herald,-0.333333333
1529,Xi Jinping leaves mainland China for the first time in years as Hong Kong marks the halfway point for 'One Country Two Systems' - ABC News,-0.052631579
1530,Falling population to cost NSW and Victoria cash and possibly seats in parliament - Sydney Morning Herald,-0.083333333
1531,NATO 'prepared for all eventualities' as Russian President Vladimir Putin issues fresh threats - ABC News,0.0
1532,Saanich BC shooting suspects still unidentified | CTV News - CTV News VI,-0.2
1533,Number of Conservative members surge: party says 675000 eligible to vote in fall leadership contest - CBC News,-0.153846154
1534,Raptors Chris Boucher Agree To Three-Year Deal - hoopsrumors.com,0.142857143
1535,Red Supergiant Stars Bubble and Froth so Much That Their Position in the Sky Seems to Dance Around - Universe Today,0.153846154
1536,Lost in space: returned astronauts struggle to recover bone density study finds - The Guardian,-0.454545455
1537,Tears of astronomers through the first images from the Webb Telescope - electriccitymagazine.ca,-0.285714286
1538,WestJet 'proactively' removed flights from Pearson anticipating summer travel snarls - CP24 Toronto's Breaking News,0.230769231
1539,'It saves lives': Medical study says established heart drug good for strokes too – Terrace Standard - Terrace Standard,0.428571429
1540,Poilievre leads march of convoy protesters beside man with far-right extremist ties - Global News,-0.166666667
1541,Regina George's 'Mean Girls' Mansion Listed for Sale in Toronto for $27M - Storeys,0.0
1542,Scouting takeaways from the Memorial Cup: Mason McTavish is NHL ready - Sportsnet.ca,0.0
1543,Health unit prepares for monkeypox arrival as cases rise across the province - Toronto Star,0.272727273
1544,Elks turning to Waterloo's Ford in Week 4 against Ticats - TSN,0.0
1545,What's open and closed on Canada Day 2022 - CP24 Toronto's Breaking News,0.0
1546,A radio station in Vancouver played Rage Against The Machine on repeat for hours - The A.V. Club,-0.181818182
1547,Health Canada backs down from nutrition warning labels for ground meat after criticism - National Post,-0.25
1548,Canada's economy slows unexpectedly in May after April growth - The Globe and Mail,0.222222222
1549,Air travel: Missing luggage causing more delays - CTV News,-0.375
1550,Ukraine takes back Snake Island from fleeing Russians - The Times,0.0
1551,Tottenham seal deal to sign Richarlison from Everton for initial £50m - The Guardian,0.0
1552,Stealth tax raid on the middle classes: Two million people dragged into higher tax payment brackets - Daily Mail,-0.066666667
1553,Lewis Hamilton: 'Real action' needed to stop giving 'older voices' a platform - Motorsport.com,-0.090909091
1554,Nick Kyrgios slapped with biggest Wimbledon fine along with 13 others for first round tie - Express,-0.166666667
1555,Nadhim Zahawi seeking 9pc pay rise for teachers to avert strike threat - The Telegraph,-0.363636364
1556,Nadal taking extra precautions after holding off Berankis’s best efforts - The Guardian,0.3
1557,Longer advert breaks could hit TV viewers - The Telegraph,0.0
1558,Conservative Party whip Chris Pincher resigns over 'groping' allegation after 'drinking far too much' on night out - Sky News,-0.230769231
1559,'Condemning everyone alive': outrage at US supreme court climate ruling - The Guardian,0.2
1560,Deborah James' touching moment with family in her final days before tragic passing - The Mirror,-0.2
1561,Universities to defy government pressure to ditch race equality group - The Guardian,-0.222222222
1562,Goldblum Dinklage & More Cut From 'Thor' - Dark Horizons,-0.333333333
1563,Wordle 376 June 30 HINTS: Struggling with today's Wordle? Three clues to help find answer - Express,0.0
1564,'Demonic' killer who savagely stabbed 'one-in-a-million' ex to death is jailed for life - Manchester Evening News,-0.5
1565,Teenager 14 who murdered Logan Mwangi 5 named as Craig Mulligan - The Independent,-0.25
1566,How Heinz provoked Tesco in the battle of the beans - The Telegraph,-0.5
1567,Nerve-cooling implant could offer pain relief alternative to opioids say researchers - The Guardian,-0.2
1568,Turkey's Erdoğan threatens to derail Nato enlargement again - Financial Times,-0.444444444
1569,Barcelona ready £60m Raphinha bid to thwart Chelsea's attempt to sign Leeds United forward - Paper Talk - Sky Sports,-0.0625
1570,UK court adjourns Ekweremadu’s organ harvesting trial to July 7 - Vanguard,0.0
1571,Tonga Volcanic Eruption Spit Shock Waves Into Space That Lapped Earth Several Times - CNET,-0.333333333
1572,Ukrainian forces retake Snake Island from Russia - P.M. News,-0.125
1573,ASUU strike: NLC moves to force FG lecturers to resolve issues immediately - Daily Post Nigeria,0.0
1574,Russia-Ukraine war: Buhari calls for increased gas partnership with Portugal - Punch Newspapers,-0.1
1575,Why we extended voter registration indefinitely – INEC - Punch Newspapers,0.125
1576,How terrorists attacked mining site killed soldiers police in Niger State - Residents - Premium Times,-0.5
1577,Image: Arsenal star joins seven other PL stars on CAF award shortlist - Just Arsenal,0.333333333
1578,Okorocha Uzodinma’s fight tears APC NWC apart - Vanguard,-0.5
1579,2023: Low collection of PVCs in Lagos worrisome ― INEC - Tribune Online,0.0
1580,Who was Funke Akindele's first husband? Marriages explored as Nollywood actress and JJC Skillz head for divorce - Sportskeeda,0.076923077
1581,Transfer: Chelsea fans angry over Lukaku’s new shirt number at Inter Milan - Daily Post Nigeria,0.0
1582,Bulls are back: Nigerian stock market gains N8 billion - Nairametrics,0.333333333
1583,Bill to exempt N’Assembly from contributory pension scheme passes second reading - Vanguard,-0.1
1584,Inspection ordered after patient allegedly murders woman on city street - Stuff,-0.222222222
1585,Mother charged with murdering three daughters absent from court hearing - Stuff,-0.444444444
1586,Australian heiress accused of having sex with 14-year-old - New Zealand Herald,-0.222222222
1587,Russian President Vladimir Putin says Western leaders would look 'disgusting' shirtless - Newshub,-0.272727273
1588,Woman's body found by police divers after car plunges into Manukau Harbour - New Zealand Herald,0.0
1589,Harry and Meghan's multi-million dollar Netflix and Spotify deals on the line - New Zealand Herald,-0.181818182
1590,National's Erica Stanford says there's 'not a worse time' for health reforms but Labour's Michael Wood confident of improvement - Newshub,-0.066666667
1591,Flu cases rapidly increasing as RSV crops up in four major centres - Stuff,-0.1
1592,Prince Harry Meghan Markle ‘at odds’ over Prince William’s birthday invite - The News International,-0.272727273
1593,Graeme Hart's granddaughter posts glimpse of billionaire's luxury yacht - Stuff,0.222222222
1594,Chinese hit back at Jacinda Ardern's 'unhelpful' comments at NATO summit - RNZ,0.1
1595,Thor: Love and Thunder Where the Crawdads Sing among July's must see movies - Stuff,0.2
1596,NZ house market: High population growth + big mortgage falls = rapid house price rises - Interest.co.nz,0.214285714
1597,Countdown phases out single-use plastic produce bags - Stuff,0.0
1598,Melania Trump's one-word text during January 6 Capitol riots - New Zealand Herald,-0.181818182
1599,Hells Angels founder and figurehead Sonny Barger dies - New Zealand Herald,-0.7
1600,New Zealand and European Union secure historic free trade deal - RNZ,0.3
1601,Stuff sports quiz for Friday July 1 2022 - Stuff,0.0
1602,Chinese leader Xi says Hong Kong 'reborn from the fire' as visit to city begins - Manila Bulletin,-0.153846154
1603,Tropical Depression Domeng maintains strength still enhancing southwest monsoon - Rappler,0.0
1604,25th anniversary of the handover of Hong Kong – in pictures - The Guardian,0.0
1605,The Acer Swift X packs a lot of power in a sleek and lightweight laptop - Manila Bulletin,0.363636364
1606,NBA rumors: Kevin Durant asks for trade; Suns a preferred destination - NBC Sports,0.0
1607,Hurricanes Reacts Survey: Building a 2022-23 NHL roster - Canes Country,0.0
1608,Huawei Mate Xs 2 Philippines sale starting tomorrow - HC Newsroom,0.0
1609,Duterte leaves Malacañang urges support for Marcos admin - CNN Philippines,0.111111111
1610,7 Movie Genres Seen In Everything Everywhere All At Once - Screen Rant,-0.375
1611,Rufa Mae Quinto brings out wacky side of ‘TOLS’ lead actors - INQUIRER.net,0.2
1612,Gunpowder tea - Malaya,0.0
1613,Metro Manila’s COVID-19 growth may peak by July – OCTA - Philstar.com,0.222222222
1614,Ex-congressman Rolando Andaya Jr. 53 - The Manila Times,0.0
1615,Robust credit growth continues small and mid-size businesses gain - Business Standard,0.6
1616,Gilas Girls torch Lebanon from deep end U16 Asia run in 3rd place - Rappler,0.0
1617,'Hard to find positives' in Gilas Pilipinas' blowout loss to New Zealand says Vucinic - Rappler,-0.166666667
1618,Bold Fitness' Filza Dorah Sim: Why every woman should have a strength training routine - Channel NewsAsia,0.384615385
1619,CNA Explains: Singapore ramps up Wolbachia mosquito project. How does it work in the fight against dengue? - CNA,-0.153846154
1620,Geek Review: Nokia Essential True Wireless Earphones E3511 - Geek Culture,0.2
1621,Tottenham closing in on Richarlison for club-record £60m fee - sources - ESPN,0.0
1622,'Toad wishing to eat swan meat': Internet troll fatshames Xixi Lim she claps back - AsiaOne,0.0
1623,Suspected truck driver in Texas migrant deaths was on meth lawmaker says - Reuters.com,-0.3
1624,2022 NBA free agency tracker: Bradley Beal Wizards agree to super-max deal; Jalen Brunson to sign with Knicks - CBS Sports,0.125
1625,New York poised to limit concealed carry guns after SCOTUS ruling - POLITICO,-0.4
1626,Shanna Moakler Breaks Silence on Ex-Husband Travis Barker's Hospitalization - E! NEWS,-0.3
1627,Biden says he'd support eliminating filibuster to codify Roe and right to privacy - CBS News,0.363636364
1628,Bret Michaels Hospitalized Poison Show Canceled in Nashville - TMZ,-0.625
1629,New details of Jan. 6 panel's mystery messages emerge - POLITICO,-0.25
1630,Ketanji Brown Jackson joins US Supreme Court as first Black woman on the bench - CNN,0.583333333
1631,NBA players react to Kevin Durant's trade request from the Brooklyn Nets - ESPN,0.0
1632,U.S. Supreme Court limits federal power to curb carbon emissions - Reuters.com,0.7
1633,LIV Golf LIVE: Leaderboard and Day 1 scores as Brooks Koepka and Bryson DeChambeau join rebel tour in Portland - Yahoo Sports,0.0625
1634,U.C.L.A. and U.S.C. Are Expected to Leave the Pac-12 for the Big Ten - The New York Times,0.0
1635,Delta pilots picket airports as flights are canceled ahead of July 4 weekend - New York Post ,-0.083333333
1636,Florida judge rules 15-week abortion ban is unconstitutional - WESH 2 Orlando,-0.333333333
1637,Ukraine updates: Mariupol theater bombing a war crime Amnesty says - USA TODAY,-0.545454545
1638,Anna Kendrick Had a 'Great Time' Vacationing with Friends After Reported Bill Hader Split: Source - Yahoo Entertainment,0.461538462
1639,The Supreme Court Just Rolled Democracy Back. You Can Measure How Much. - POLITICO,0.625
1640,Orange County confirms 1st presumptive case of monkeypox public health officials say - KABC-TV,0.0
1641,NASA Webb Telescope’s ‘first light’ images nearly bring tears to astronomers’ eyes - New York Post ,-0.142857143
1642,What you need to know about the changes to cervical cancer testing - 9News,-0.142857143
1643,Lisa returns to Ch9 in surprise appearance - news.com.au,0.0
1644,EXCLUSIVE: Mark Taylor baffled by 'surprising' call to take players off in Galle - Wide World of Sports,0.166666667
1645,Australian Eleanor Patterson warms up for world championships with Stockholm Diamond League win - ABC News,0.583333333
1646,Voice winner reveals horror health ordeal - news.com.au,0.571428571
1647,Joshua James Connell falls six storeys to his death at hotel in Thailand - PerthNow,-0.3
1648,Free online tests for rookie drivers as government sells off part of VicRoads - The Age,0.090909091
1649,Sydney could see a month's worth of rain in a day as weather event hits - 9News,0.2
1650,Queensland's Women's Safety and Justice Taskforce recommends strengthening consent laws allow naming of sexual offenders - ABC News,0.533333333
1651,Revealed: Sam Burgess’ incredible contract clause - Daily Telegraph,0.0
1652,No apology flagged as Albanese declares ‘new dawn’ in relationship with Macron - Sydney Morning Herald,0.083333333
1653,'Enough is enough': Transport Minister condemns rail union strike action - 9News,-0.3
1654,New Games July 2022: Major Video Game Releases This Month - Lifehacker Australia,0.0
1655,‘Wild’ airport queues along the east coast amid school holiday rush - PerthNow,0.0
1656,COVID-19 vaccination for children aged 5–11 years - The Lancet,0.0
1657,Businesses fear products destined for landfill as WA's single-use plastics ban comes into force - ABC News,-0.416666667
1658,Quiet Rennie making it a boring build-up: Eddie - Sydney Morning Herald,-0.333333333
1659,US Supreme Court imposes limits on Joe Biden's ability to cut carbon emissions - ABC News,0.384615385
1660,Missile kills 14 near Odesa after Ukraine retakes Snake Island - Reuters,-0.333333333
1661,One in custody after Saanich Police called to incident near scene of bank shootout - CHEK News,0.0
1662,'Permanent bone loss': Calgary study finds astronauts suffer on return to Earth - Cochrane Today,-0.416666667
1663,Chlorine exposure at North York gym pool sends 5 people to hospital including 2 children - CP24 Toronto's Breaking News,-0.133333333
1664,Pandemic travel: How Canadian airlines are reducing flights - CTV News,0.0
1665,Queen Elizabeth criticised for keeping inquiry findings against Meghan Markle secret - Geo News,-0.166666667
1666,Chris Boucher back with Toronto Raptors for 3 years $35.25 million agent says - ESPN,0.1
1667,Kyrie Irving 'Fully Supportive' Of Kevin Durant's Trade Request From Nets - RealGM.com,0.2
1668,Here's a list of road closures in Toronto this Canada Day long weekend - CP24 Toronto's Breaking News,-0.076923077
1669,Andreescu Shapovalov losses end Canadian Wimbledon singles hopes in 2nd round - CBC Sports,-0.083333333
1670,Moderna seeks Health Canada nod for new double-protection COVID-19 booster - Global News,0.0
1671,Stocks slide to close worst first half in 52 years: S&P 500 plunges 20.6% YTD 8.4% in June - Yahoo Canada Finance,-0.214285714
1672,Where to see fireworks around Metro Vancouver this long weekend | Listed - Daily Hive,-0.1
1673,Canada's top doctor says talks underway to obtain more vaccine to fight monkeypox - Ottawa.CityNews.ca,0.0
1674,The Undeclared War review – Enid Blyton could have written this cybersecurity drama - The Guardian,-0.222222222
1675,Whitehall offices don't have enough desks for civil servants despite govt bid to end to work from home culture - Sky News,0.0
1676,Tory deputy chief whip Chris Pincher resigns over 'groping' claims - The Independent,-0.1
1677,Xi Jinping swears in new Hong Kong leader on 25th anniversary of handover - The Guardian,-0.181818182
1678,Is Brexit adding to the UK's energy crisis? - BBC,-0.5
1679,No 10 plans VAT cut to ease pain of rising prices - The Times,0.0
1680,Fuel-poor homes face taking £250 energy hit due to poor insulation - The Guardian,-0.2
1681,Lottery legal fight could see £600m ‘ROBBED from good causes fund’ to pay off Camelot - Express,-0.076923077
